appid,linux,mac,windows
884470,0,0,1
884500,0,0,1
884530,0,0,1
884550,0,0,1
884590,0,0,1
884640,1,1,1
884660,0,0,1
884770,1,1,1
884800,0,0,1
884830,0,1,1
884880,0,0,1
884900,0,0,1
884930,0,0,1
884960,1,1,1
884990,0,0,1
885000,0,0,1
885030,0,0,1
885090,0,1,1
885100,0,1,1
885110,0,1,1
885120,1,1,1
885140,0,0,1
885150,0,0,1
885170,0,1,1
885180,0,1,1
885190,0,0,1
885220,0,0,1
885240,1,1,1
885290,0,0,1
885310,0,0,1
885320,0,0,1
885380,0,1,1
885390,1,1,1
885470,0,1,1
885570,0,0,1
885590,0,0,1
885600,0,0,1
885630,0,0,1
885640,1,1,1
885650,1,1,1
885690,0,0,1
885730,0,0,1
885780,0,0,1
885790,0,1,1
885810,0,1,1
885950,0,0,1
886010,1,0,1
886020,0,0,1
886040,0,0,1
886070,0,0,1
886180,1,1,1
886200,0,0,1
886230,0,0,1
886250,0,0,1
886270,0,0,1
886290,0,0,1
886300,0,0,1
886310,0,0,1
886330,0,0,1
886350,0,1,1
886360,0,0,1
886370,0,0,1
886380,0,1,1
886390,1,0,1
886450,0,0,1
886460,0,0,1
886470,0,0,1
886490,0,0,1
886520,0,0,1
886580,0,1,1
886590,0,0,1
886600,0,0,1
886610,0,0,1
886630,0,0,1
886670,0,0,1
886730,0,0,1
886780,0,0,1
886820,0,0,1
886830,0,0,1
886900,0,0,1
886950,1,1,1
886960,0,1,1
886970,0,0,1
887060,0,1,1
887160,0,0,1
887170,0,0,1
887280,0,0,1
887300,0,0,1
887340,0,0,1
887370,0,0,1
887400,1,1,1
887440,0,0,1
887510,0,0,1
887520,0,0,1
887530,0,0,1
887550,0,0,1
887590,0,1,1
887630,0,0,1
887660,0,0,1
887710,0,0,1
887730,0,0,1
887740,0,0,1
887750,0,0,1
887800,0,0,1
887820,0,0,1
887850,0,0,1
887870,0,0,1
887880,0,0,1
887890,0,0,1
887900,0,1,1
887930,0,0,1
887950,0,0,1
887960,0,0,1
887970,0,0,1
888010,0,1,1
888030,0,0,1
888040,0,0,1
888070,0,0,1
888090,0,0,1
888220,0,0,1
888250,0,0,1
888260,0,0,1
888310,0,1,1
888380,0,0,1
888400,0,1,1
888480,0,0,1
888540,0,0,1
888560,0,1,1
888570,0,0,1
888610,1,0,1
888620,0,0,1
888630,0,0,1
888640,0,0,1
888670,0,0,1
888690,0,0,1
888710,0,0,1
888740,0,0,1
888750,1,1,1
888760,0,0,1
888790,0,0,1
888800,0,0,1
888810,0,1,1
888900,0,0,1
888970,0,0,1
888990,0,1,1
889030,0,0,1
889040,0,0,1
889080,0,0,1
889100,0,0,1
889150,0,0,1
889170,0,0,1
889210,0,0,1
889220,0,0,1
889240,0,0,1
889260,0,0,1
889290,0,0,1
889320,0,0,1
889400,0,1,1
889450,0,0,1
889460,0,0,1
889470,0,0,1
889480,0,0,1
889510,0,0,1
889520,0,0,1
889530,0,0,1
889600,0,0,1
889720,1,1,1
889730,1,1,1
889740,0,0,1
889760,1,1,1
889770,0,0,1
889790,0,0,1
889850,0,0,1
889970,0,1,1
889990,0,0,1
890070,0,0,1
890110,0,0,1
890130,1,1,1
890180,1,1,1
890210,0,0,1
890220,0,0,1
890280,0,0,1
890300,0,0,1
890310,0,0,1
890340,1,1,1
890400,0,0,1
890470,0,0,1
890500,0,0,1
890570,0,0,1
890590,0,0,1
890630,1,1,1
890640,0,0,1
890680,0,0,1
890710,1,1,1
890740,1,0,1
890750,1,1,1
890780,0,0,1
890800,0,0,1
890820,0,0,1
890880,0,0,1
890900,0,1,1
890910,0,0,1
890920,0,0,1
890930,0,0,1
890940,0,0,1
890970,0,0,1
891050,0,0,1
891090,0,0,1
891100,0,0,1
891110,0,0,1
891120,0,0,1
891130,0,0,1
891150,0,0,1
891180,0,0,1
891190,0,0,1
891200,0,0,1
891220,0,0,1
891270,0,0,1
891310,0,0,1
891320,0,0,1
891330,1,1,1
891340,0,0,1
891350,0,0,1
891380,0,0,1
891470,0,0,1
891510,0,0,1
891570,1,1,1
891580,1,1,1
891590,1,1,1
891600,1,1,1
891610,1,1,1
891620,1,1,1
891640,1,1,1
891650,1,1,1
891670,1,1,1
891700,0,1,1
891710,0,1,1
891720,0,1,1
891790,0,0,1
891850,1,1,1
891860,0,1,1
891870,0,1,1
891890,0,1,1
891920,0,0,1
891950,0,0,1
891960,0,0,1
892020,0,0,1
892130,0,0,1
892170,0,0,1
892180,1,1,1
892210,0,0,1
892380,0,0,1
892420,0,0,1
892440,0,1,1
892470,0,0,1
892490,0,0,1
892510,0,0,1
892550,0,1,1
892560,0,0,1
892630,0,0,1
892640,0,0,1
892650,0,0,1
892690,1,1,1
892760,0,0,1
892780,0,1,1
892830,0,0,1
892880,0,0,1
892900,0,0,1
892910,1,1,1
892930,0,1,1
892960,0,0,1
893010,0,0,1
893020,0,0,1
893030,0,0,1
893040,0,1,1
893050,0,0,1
893060,0,0,1
893070,0,0,1
893090,0,0,1
893140,1,1,1
893150,0,0,1
893170,0,1,1
893180,0,0,1
893330,0,0,1
893350,0,0,1
893390,0,0,1
893450,0,0,1
893460,0,0,1
893470,0,0,1
893480,0,0,1
893490,1,0,1
893510,0,1,1
893520,0,0,1
893560,0,0,1
893570,0,0,1
893590,0,0,1
893610,0,0,1
893620,0,0,1
893640,0,0,1
893650,0,0,1
893680,0,0,1
893690,0,0,1
893710,0,0,1
893730,1,1,1
893740,1,1,1
893790,0,1,1
893870,0,0,1
893940,0,0,1
893960,0,0,1
894000,1,1,1
894010,0,0,1
894050,0,0,1
894070,0,0,1
894110,1,1,1
894120,0,0,1
894160,0,0,1
894270,0,0,1
894310,0,0,1
894330,0,0,1
894340,0,0,1
894380,0,0,1
894390,1,1,1
894420,0,1,1
894450,0,0,1
894460,1,1,1
894540,0,0,1
894570,0,1,1
894630,0,0,1
894730,0,0,1
894740,0,0,1
894750,0,0,1
894790,0,0,1
894820,0,0,1
894830,0,0,1
894890,0,0,1
894900,0,1,1
894920,0,0,1
894930,0,0,1
895060,0,0,1
895080,0,0,1
895120,0,0,1
895140,0,1,1
895150,0,0,1
895170,0,0,1
895180,0,0,1
895210,0,0,1
895220,0,0,1
895330,1,1,1
895360,0,0,1
895370,1,0,1
895380,0,0,1
895420,1,1,1
895430,0,0,1
895470,0,0,1
895550,0,0,1
895570,1,1,1
895580,0,0,1
895600,0,0,1
895610,0,1,1
895650,0,0,1
895670,0,1,1
895710,0,0,1
895750,0,0,1
895820,1,1,1
895850,0,0,1
895860,0,0,1
895890,0,0,1
895920,0,0,1
895930,1,0,1
895940,0,0,1
895960,0,0,1
895980,0,0,1
895990,0,1,1
896030,0,0,1
896040,0,0,1
896070,0,0,1
896110,0,0,1
896160,0,0,1
896170,0,0,1
896180,0,0,1
896220,0,0,1
896240,0,0,1
896340,1,1,1
896350,0,0,1
896370,1,0,1
896380,0,0,1
896400,0,0,1
896420,0,0,1
896460,1,1,1
896500,0,0,1
896510,0,0,1
896550,0,1,1
896570,0,0,1
896590,0,1,1
896650,0,0,1
896700,0,1,1
896730,0,1,1
896850,0,0,1
896860,0,0,1
896880,0,0,1
896890,0,0,1
896960,0,0,1
896970,0,0,1
896990,0,0,1
897000,0,0,1
897010,0,0,1
897020,0,0,1
897030,1,1,1
897040,0,0,1
897100,0,0,1
897210,0,0,1
897270,0,0,1
897290,0,0,1
897300,0,0,1
897330,0,1,1
897360,0,0,1
897390,0,1,1
897400,0,1,1
897420,1,0,1
897440,0,0,1
897530,0,0,1
897550,0,0,1
897630,0,0,1
897690,0,0,1
897700,0,0,1
897760,0,0,1
897770,0,0,1
897800,0,0,1
897820,1,1,1
897830,1,1,1
897880,0,0,1
897910,1,1,1
897940,0,0,1
897950,0,0,1
898000,0,0,1
898040,0,0,1
898080,0,0,1
898090,0,0,1
898120,0,0,1
898160,0,0,1
898170,0,0,1
898180,0,0,1
898240,0,0,1
898250,0,0,1
898260,0,1,1
898290,0,0,1
898320,0,0,1
898340,0,0,1
898380,0,0,1
898440,0,0,1
898450,0,0,1
898460,0,0,1
898530,0,1,1
898540,0,1,1
898580,0,0,1
898590,0,0,1
898650,0,1,1
898680,0,0,1
898690,0,0,1
898740,0,0,1
898760,0,0,1
898780,0,0,1
898830,0,0,1
898930,0,0,1
898940,0,0,1
898980,0,0,1
899000,0,0,1
899020,0,0,1
899090,0,0,1
899100,0,0,1
899180,0,0,1
899190,0,0,1
899200,0,0,1
899220,1,0,1
899240,0,0,1
899270,0,0,1
899290,0,0,1
899340,0,1,1
899370,0,0,1
899390,0,0,1
899440,0,0,1
899480,0,0,1
899530,0,0,1
899540,0,0,1
899570,0,1,1
899590,1,1,1
899610,0,0,1
899620,0,0,1
899760,0,0,1
899930,0,1,1
899940,0,0,1
899960,0,0,1
899970,0,0,1
899990,0,0,1
900010,1,1,1
900020,0,0,1
900050,0,1,1
900270,0,0,1
900340,0,0,1
900370,1,1,1
900380,1,1,1
900390,0,1,1
900790,0,0,1
901000,1,1,1
901020,0,0,1
903040,1,1,1
903070,0,0,1
903150,0,0,1
903160,0,0,1
903180,0,0,1
903200,0,0,1
903580,1,1,1
903620,0,0,1
903640,0,0,1
903670,0,0,1
903680,0,0,1
903710,0,0,1
903730,0,0,1
903740,0,0,1
903760,0,0,1
903780,0,0,1
903790,0,0,1
903830,0,0,1
903850,0,0,1
904050,1,1,1
904130,1,1,1
904160,0,0,1
904300,0,0,1
904310,0,0,1
904320,0,0,1
904340,0,0,1
904430,0,0,1
904440,1,1,1
904500,0,0,1
904530,0,0,1
904540,0,0,1
904550,0,0,1
904560,0,0,1
904570,0,0,1
904600,0,0,1
904680,0,0,1
904740,0,0,1
904770,0,0,1
904780,0,0,1
904800,0,0,1
904810,0,0,1
904820,0,0,1
904860,0,0,1
904890,0,0,1
904930,0,0,1
904940,1,1,1
904950,0,0,1
904960,0,1,1
904990,1,1,1
905010,0,0,1
905020,0,0,1
905060,0,0,1
905090,0,0,1
905120,1,0,1
905130,0,1,1
905150,0,0,1
905180,0,0,1
905200,0,0,1
905220,0,0,1
905230,0,0,1
905260,0,0,1
905300,1,1,1
905330,1,1,1
905350,0,0,1
905370,0,0,1
905380,1,1,1
905450,0,0,1
905460,0,0,1
905510,0,0,1
905590,0,0,1
905640,0,0,1
905650,1,1,1
905660,0,0,1
905670,0,0,1
905690,0,1,1
905790,0,0,1
905800,0,0,1
905860,0,0,1
905870,0,0,1
905880,0,0,1
905890,0,0,1
905940,0,0,1
905960,0,0,1
906000,0,1,1
906010,0,0,1
906020,0,1,1
906030,0,0,1
906050,0,0,1
906110,0,0,1
906120,0,0,1
906160,0,0,1
906170,0,0,1
906190,0,0,1
906200,0,0,1
906280,0,0,1
906300,0,0,1
906310,0,0,1
906340,0,0,1
906360,0,0,1
906370,0,0,1
906390,0,0,1
906450,1,0,1
906480,0,0,1
906590,0,0,1
906600,0,0,1
906650,0,0,1
906660,0,0,1
906680,0,0,1
906730,1,1,1
906740,0,0,1
906770,0,0,1
906850,0,0,1
906880,0,0,1
906920,0,0,1
906950,0,0,1
907000,0,1,1
907020,0,0,1
907040,1,1,1
907050,0,0,1
907210,0,0,1
907220,0,0,1
907240,0,0,1
907250,0,0,1
907270,0,0,1
907320,0,0,1
907330,0,0,1
907350,1,0,1
907380,0,1,1
907390,0,0,1
907440,0,1,1
907460,0,0,1
907470,0,0,1
907560,0,0,1
907590,0,0,1
907620,0,0,1
907720,0,0,1
907770,0,1,1
907820,1,1,1
907900,0,0,1
907950,0,0,1
907970,0,0,1
908000,0,1,1
908010,0,0,1
908020,0,0,1
908070,0,1,1
908090,0,0,1
908120,0,0,1
908150,0,0,1
908180,0,0,1
908230,0,0,1
908260,0,0,1
908310,0,0,1
908320,0,0,1
908350,0,0,1
908400,0,0,1
908420,0,0,1
908440,0,0,1
908500,0,0,1
908710,0,0,1
908750,0,0,1
908830,0,0,1
908840,0,0,1
908920,0,0,1
908940,0,1,1
908950,1,1,1
908960,0,0,1
908990,0,0,1
909000,1,1,1
909010,1,1,1
909020,0,0,1
909080,0,1,1
909110,0,0,1
909130,0,0,1
909170,0,0,1
909190,0,0,1
909200,0,0,1
909220,0,0,1
909240,0,0,1
909270,0,0,1
909370,0,0,1
909430,0,1,1
909480,0,0,1
909490,0,0,1
909570,0,0,1
909580,0,0,1
909630,0,0,1
909780,0,0,1
909830,0,0,1
909900,0,0,1
910150,0,0,1
910200,0,0,1
910210,0,0,1
910220,0,0,1
910230,0,1,1
910250,0,0,1
910260,0,0,1
910320,0,0,1
910390,0,0,1
910400,0,0,1
910450,0,1,1
910460,0,1,1
910500,0,0,1
910530,0,0,1
910540,1,1,1
910590,0,1,1
910630,1,1,1
910660,0,0,1
910730,0,1,1
910770,0,0,1
910850,0,0,1
910880,0,0,1
910990,0,0,1
911010,0,0,1
911040,0,0,1
911050,0,0,1
911060,0,0,1
911090,0,0,1
911100,0,0,1
911120,0,0,1
911130,0,0,1
911180,0,0,1
911210,0,0,1
911220,0,0,1
911230,0,0,1
911240,1,1,1
911260,0,0,1
911270,0,0,1
911280,0,0,1
911290,0,0,1
911310,0,0,1
911400,0,0,1
911480,0,0,1
911520,0,0,1
911550,1,1,1
911580,0,0,1
911640,1,1,1
911690,0,1,1
911760,1,0,1
911880,1,1,1
911950,1,0,1
912020,1,1,1
912070,0,0,1
912110,1,1,1
912120,0,1,1
912130,0,0,1
912190,0,0,1
912210,0,0,1
912250,0,0,1
912300,0,0,1
912360,0,0,1
912370,0,0,1
912390,0,0,1
912420,0,0,1
912500,1,0,1
912520,0,0,1
912560,0,0,1
912580,0,0,1
912590,0,0,1
912600,0,0,1
912650,0,1,1
912660,0,0,1
912680,1,0,1
912730,0,0,1
912760,1,1,1
912790,0,0,1
912810,0,0,1
912820,0,0,1
912890,0,0,1
912930,0,0,1
913000,1,1,1
913010,1,1,1
913090,0,0,1
913100,0,0,1
913110,0,1,1
913120,0,0,1
913150,0,0,1
913160,0,0,1
913180,0,0,1
913210,0,0,1
913220,0,0,1
913250,0,0,1
913260,0,0,1
913270,0,0,1
913280,0,0,1
913300,0,0,1
913310,0,0,1
913340,0,1,1
913420,0,0,1
913450,0,0,1
913500,1,1,1
913520,0,0,1
913550,0,0,1
913570,0,0,1
913590,0,0,1
913600,0,0,1
913640,0,0,1
913650,0,1,1
913660,0,1,1
913670,0,1,1
913690,0,0,1
913710,0,0,1
913770,0,0,1
913820,0,0,1
913830,0,1,1
913840,0,0,1
913850,1,1,1
913890,0,0,1
913910,0,0,1
913960,0,0,1
913970,0,0,1
914000,0,1,1
914030,0,0,1
914050,0,0,1
914070,0,0,1
914090,0,0,1
914130,0,0,1
914140,0,0,1
914150,0,0,1
914160,0,0,1
914170,0,1,1
914180,0,1,1
914190,0,0,1
914200,0,0,1
914220,0,0,1
914230,1,1,1
914240,0,0,1
914250,0,0,1
914260,0,0,1
914290,0,0,1
914320,0,1,1
914330,0,0,1
914350,0,0,1
914390,0,0,1
914400,0,0,1
914430,1,1,1
914450,0,0,1
914480,0,0,1
914500,0,0,1
914510,0,0,1
914610,0,0,1
914620,0,0,1
914630,0,0,1
914680,0,0,1
914690,0,0,1
914700,0,0,1
914850,0,0,1
914900,1,0,1
914980,0,1,1
915020,0,0,1
915060,0,0,1
915080,1,1,1
915120,0,0,1
915140,0,0,1
915160,0,0,1
915190,1,1,1
915300,0,0,1
915360,0,0,1
915380,0,0,1
915420,1,1,1
915430,0,0,1
915440,0,0,1
915460,0,0,1
915540,0,0,1
915560,1,1,1
915570,1,0,1
915580,0,0,1
915600,0,0,1
915710,0,0,1
915720,1,0,1
915730,0,0,1
915760,0,0,1
915770,0,0,1
915820,0,0,1
915930,1,1,1
915950,0,0,1
915960,0,0,1
916010,0,0,1
916040,1,1,1
916050,0,1,1
916060,0,0,1
916120,0,0,1
916130,0,0,1
916150,0,0,1
916160,1,1,1
916270,0,0,1
916290,1,1,1
916320,0,1,1
916370,0,0,1
916380,0,0,1
916390,0,0,1
916470,0,0,1
916510,0,0,1
916540,0,0,1
916620,0,0,1
916630,0,0,1
916640,0,0,1
916700,0,0,1
916710,0,0,1
916780,0,1,1
916820,0,0,1
916860,0,0,1
916880,0,0,1
916900,0,1,1
916910,0,0,1
916930,0,1,1
916940,0,0,1
916950,0,0,1
916960,0,0,1
916970,0,0,1
916980,0,1,1
917000,1,1,1
917050,0,1,1
917200,0,0,1
917220,0,0,1
917240,0,0,1
917290,0,0,1
917550,0,0,1
917600,0,0,1
917610,0,0,1
917660,0,0,1
917680,1,1,1
917690,0,0,1
917760,0,0,1
917770,0,0,1
917800,0,0,1
917810,0,1,1
917850,1,1,1
917870,0,0,1
917910,1,0,1
917920,1,1,1
917990,0,0,1
918060,0,0,1
918070,0,0,1
918080,0,0,1
918120,1,1,1
918130,1,1,1
918140,1,1,1
918170,0,0,1
918180,0,0,1
918260,0,0,1
918300,0,0,1
918320,0,0,1
918380,1,1,1
918430,0,0,1
918440,0,0,1
918480,0,0,1
918500,0,0,1
918530,0,1,1
918550,0,0,1
918590,0,0,1
918610,0,0,1
918620,0,0,1
918670,0,0,1
918680,0,0,1
918690,0,1,1
918720,0,1,1
918740,0,0,1
918820,0,1,1
918870,1,1,1
918880,0,0,1
918900,0,0,1
918990,0,0,1
919040,0,0,1
919150,1,1,1
919160,0,0,1
919170,0,0,1
919200,0,1,1
919220,1,1,1
919240,0,0,1
919300,1,0,1
919320,0,0,1
919370,0,1,1
919560,1,1,1
919610,0,0,1
919690,0,0,1
919890,0,0,1
920190,0,0,1
920200,1,1,1
920280,0,1,1
920450,1,1,1
920460,0,0,1
920500,0,0,1
920510,0,0,1
920520,0,0,1
920550,0,1,1
920580,0,0,1
920620,0,0,1
920640,0,0,1
920660,0,1,1
920670,0,1,1
920680,1,1,1
920690,0,0,1
920700,0,1,1
920710,0,0,1
920770,0,0,1
920780,0,0,1
920800,0,0,1
920810,0,0,1
920820,0,0,1
920830,0,0,1
920850,0,0,1
920860,0,0,1
921050,0,0,1
921060,0,0,1
921070,0,0,1
921390,0,0,1
921420,0,0,1
921430,0,0,1
921450,0,0,1
921500,1,1,1
921520,0,0,1
921590,0,0,1
921630,0,0,1
921690,0,0,1
921700,0,0,1
921710,0,0,1
921730,0,0,1
921740,0,0,1
921770,0,0,1
921780,0,0,1
921850,0,0,1
921920,0,0,1
921960,0,0,1
921970,0,0,1
922060,0,0,1
922080,0,0,1
922090,0,0,1
922130,0,0,1
922140,0,0,1
922150,0,0,1
922220,1,1,1
922250,0,1,1
922320,0,1,1
922400,0,0,1
922410,1,1,1
922450,0,0,1
922460,0,0,1
922470,0,0,1
922510,0,0,1
922520,0,0,1
922530,0,1,1
922550,1,1,1
922560,0,0,1
922590,0,0,1
922630,0,0,1
922700,0,1,1
922810,0,1,1
922880,0,0,1
922920,1,1,1
923030,0,0,1
923050,0,0,1
923080,0,0,1
923120,0,0,1
923130,1,1,1
923180,0,0,1
923240,0,0,1
923260,0,1,1
923370,0,1,1
923400,0,0,1
923420,0,0,1
923460,0,0,1
923470,1,1,1
923480,0,0,1
923500,0,0,1
923550,1,1,1
923590,0,0,1
923650,0,0,1
923670,0,1,1
923690,0,1,1
923710,0,0,1
923730,0,0,1
923790,0,0,1
923810,0,0,1
923840,0,0,1
923880,0,0,1
923890,0,1,1
923900,0,0,1
924020,0,0,1
924040,1,1,1
924090,0,0,1
924100,0,0,1
924280,0,0,1
924310,0,0,1
924360,0,0,1
924370,1,0,1
924460,0,0,1
924500,0,0,1
924540,0,0,1
924560,0,0,1
924650,0,0,1
924670,0,0,1
924710,0,0,1
924780,0,1,1
924790,0,1,1
924800,0,0,1
924810,0,0,1
924870,1,1,1
924900,0,0,1
924940,0,0,1
924960,0,0,1
925040,0,0,1
925060,0,0,1
925070,0,0,1
925090,0,0,1
925170,0,0,1
925280,0,0,1
925340,1,1,1
925360,0,0,1
925370,0,0,1
925440,0,0,1
925470,0,0,1
925490,0,0,1
925520,0,0,1
925540,0,0,1
925550,0,0,1
925630,0,0,1
925670,0,1,1
925690,0,0,1
925700,0,0,1
925900,0,1,1
925910,0,0,1
925930,0,1,1
925940,0,1,1
926010,0,0,1
926070,0,0,1
926090,0,0,1
926140,1,1,1
926170,0,1,1
926240,0,0,1
926250,0,0,1
926310,0,1,1
926350,0,0,1
926370,0,0,1
926410,0,0,1
926440,0,0,1
926470,0,0,1
926480,0,0,1
926490,0,0,1
926520,0,1,1
926610,1,1,1
926720,0,0,1
926810,0,0,1
926820,0,0,1
927050,0,0,1
927080,0,0,1
927190,0,0,1
927250,0,0,1
927270,0,0,1
927310,0,0,1
927580,0,0,1
927670,1,1,1
927810,0,1,1
927840,0,0,1
927850,0,1,1
927860,0,0,1
927890,0,1,1
927930,0,0,1
927970,0,0,1
927990,0,1,1
928060,0,0,1
928130,1,0,1
928140,0,0,1
928160,0,0,1
928170,0,0,1
928180,0,0,1
928230,0,0,1
928300,0,0,1
928350,0,1,1
928370,0,0,1
928390,0,0,1
928460,0,1,1
928520,0,0,1
928610,0,0,1
928620,0,0,1
928660,1,1,1
928670,0,1,1
928680,0,0,1
928690,0,0,1
928780,0,0,1
928790,0,0,1
928800,0,0,1
928810,0,0,1
928830,1,1,1
928840,0,0,1
928880,0,1,1
928940,0,0,1
928970,0,1,1
929000,0,0,1
929020,1,1,1
929030,1,1,1
929060,0,0,1
929080,0,0,1
929120,0,0,1
929140,0,1,1
929170,0,0,1
929180,0,0,1
929200,0,0,1
929210,0,0,1
929230,0,0,1
929280,0,0,1
929290,0,0,1
929300,0,0,1
929310,0,0,1
929320,0,0,1
929330,0,0,1
929410,0,1,1
929420,0,1,1
929430,0,1,1
929440,0,0,1
929460,0,0,1
929470,0,1,1
929530,0,0,1
929600,0,0,1
929610,0,0,1
929640,0,0,1
929670,0,0,1
929730,0,0,1
929800,0,0,1
929810,0,0,1
929840,0,0,1
929850,0,0,1
929860,0,1,1
929910,0,0,1
930010,0,0,1
930110,1,1,1
930300,0,0,1
930310,0,0,1
930320,0,0,1
930330,0,0,1
930360,0,0,1
930420,0,0,1
930430,0,0,1
930480,0,0,1
930500,0,0,1
930580,0,0,1
930600,0,0,1
930630,0,1,1
930640,0,0,1
930650,0,0,1
930690,0,0,1
930780,0,1,1
930850,0,0,1
930860,0,0,1
930930,0,0,1
930940,0,0,1
930970,0,0,1
931040,1,0,1
931070,0,0,1
931090,0,0,1
931120,0,0,1
931140,0,0,1
931150,0,0,1
931170,0,1,1
931200,0,0,1
931210,0,0,1
931220,0,0,1
931250,1,1,1
931260,1,1,1
931360,0,0,1
931430,0,0,1
931470,0,0,1
931490,0,0,1
931500,0,0,1
931540,0,0,1
931570,0,0,1
931620,0,0,1
931630,1,1,1
931650,0,0,1
931690,0,0,1
931700,1,1,1
931780,0,0,1
931820,0,0,1
931830,1,1,1
931870,0,0,1
931930,0,0,1
932070,0,0,1
932120,0,0,1
932150,0,0,1
932160,0,0,1
932180,0,0,1
932240,0,1,1
932250,0,0,1
932270,0,0,1
932290,0,1,1
932300,0,1,1
932310,0,0,1
932330,0,0,1
932350,0,0,1
932420,0,0,1
932450,0,0,1
932480,0,0,1
932500,0,0,1
932560,0,0,1
932570,0,0,1
932670,0,0,1
932730,0,0,1
932790,0,0,1
932800,0,0,1
932810,1,1,1
932820,0,1,1
932850,0,1,1
932870,0,0,1
932920,0,0,1
932940,0,0,1
932970,0,1,1
932980,1,0,1
933030,0,0,1
933040,0,0,1
933050,0,0,1
933060,0,0,1
933070,0,0,1
933080,1,1,1
933120,0,0,1
933140,0,0,1
933210,1,0,1
933250,0,0,1
933290,0,0,1
933300,0,0,1
933380,0,0,1
933390,0,1,1
933450,0,0,1
933540,0,0,1
933590,0,0,1
933630,0,1,1
933660,0,0,1
933690,0,1,1
933700,0,1,1
933710,0,1,1
933770,0,0,1
933840,0,0,1
933880,0,0,1
933900,0,0,1
933920,0,0,1
933930,0,0,1
933940,0,1,1
933970,1,0,1
934020,0,0,1
934060,0,0,1
934070,0,0,1
934120,0,0,1
934180,0,0,1
934220,0,0,1
934250,0,0,1
934410,0,0,1
934470,0,0,1
934480,0,1,1
934500,0,0,1
934510,0,0,1
934540,0,0,1
934550,0,0,1
934580,0,0,1
934590,0,0,1
934600,0,0,1
934710,0,0,1
934800,0,0,1
934810,0,0,1
934830,0,0,1
934840,0,0,1
934850,0,0,1
934860,0,0,1
934950,0,1,1
934970,0,0,1
934990,0,0,1
935030,0,0,1
935070,1,1,1
935110,0,0,1
935120,0,0,1
935180,0,0,1
935240,0,0,1
935260,0,0,1
935270,0,0,1
935350,0,0,1
935440,1,1,1
935450,0,1,1
935460,0,1,1
935500,0,1,1
935540,0,0,1
935560,1,1,1
935580,0,1,1
935660,0,0,1
935690,0,0,1
935700,0,0,1
935720,0,0,1
935730,0,0,1
935750,1,1,1
935790,0,0,1
935840,0,0,1
935860,0,0,1
935880,0,1,1
935910,0,0,1
935920,1,1,1
935930,0,0,1
935940,0,0,1
935960,0,0,1
936000,0,0,1
936010,0,0,1
936020,0,0,1
936040,0,1,1
936070,0,0,1
936160,0,0,1
936170,0,0,1
936180,0,0,1
936190,0,0,1
936210,0,0,1
936510,0,0,1
936530,0,0,1
936600,0,0,1
936610,0,1,1
936620,0,0,1
936630,1,1,1
936650,0,0,1
936700,0,0,1
936720,0,0,1
936740,0,0,1
936780,1,1,1
936800,0,0,1
936810,0,0,1
936820,0,0,1
936890,0,0,1
936930,0,0,1
936950,0,0,1
937030,0,0,1
937050,0,1,1
937120,0,0,1
937140,0,0,1
937180,0,0,1
937210,0,0,1
937320,0,0,1
937350,0,0,1
937360,0,0,1
937390,0,0,1
937490,0,0,1
937530,0,0,1
937570,0,0,1
937580,0,0,1
937590,0,0,1
937610,0,0,1
937620,1,0,1
937640,0,0,1
937690,0,0,1
937730,0,0,1
937740,0,0,1
937780,0,0,1
937820,0,0,1
937850,0,0,1
937920,0,0,1
937940,0,0,1
937950,0,0,1
937970,0,0,1
937980,0,0,1
938000,0,0,1
938070,0,0,1
938100,0,0,1
938170,0,0,1
938210,0,0,1
938220,0,0,1
938240,0,0,1
938250,0,1,1
938260,0,1,1
938270,0,0,1
938280,1,0,1
938300,0,0,1
938310,0,1,1
938320,0,0,1
938350,0,0,1
938360,0,0,1
938380,0,0,1
938390,0,0,1
938480,1,1,1
938500,0,0,1
938510,0,0,1
938520,0,0,1
938600,0,0,1
938630,0,0,1
938640,0,0,1
938660,0,0,1
938740,0,0,1
938810,0,0,1
938820,0,0,1
938840,0,0,1
938850,0,0,1
938870,0,0,1
938890,0,0,1
938940,0,0,1
938960,0,1,1
939000,0,0,1
939150,0,0,1
939180,0,0,1
939190,0,1,1
939200,0,0,1
939230,0,0,1
939240,0,0,1
939250,0,0,1
939260,0,0,1
939270,0,0,1
939280,0,0,1
939330,0,0,1
939390,0,0,1
939400,0,1,1
939410,1,1,1
939450,0,0,1
939470,0,0,1
939520,0,0,1
939560,0,0,1
939620,0,0,1
939750,0,0,1
939830,0,0,1
939930,1,1,1
939960,0,0,1
939990,0,0,1
940130,1,1,1
940150,0,1,1
940180,0,0,1
940190,0,1,1
940240,0,0,1
940290,0,0,1
940300,1,1,1
940320,0,0,1
940520,0,0,1
940600,0,0,1
940630,0,0,1
940640,0,0,1
940680,0,1,1
940700,0,0,1
940780,0,1,1
940790,0,1,1
940800,0,1,1
940810,0,1,1
940830,0,0,1
940870,0,0,1
940990,0,0,1
941000,0,0,1
941030,0,0,1
941120,0,0,1
941150,0,0,1
941160,0,0,1
941200,1,1,1
941300,0,0,1
941320,1,1,1
941330,0,0,1
941340,0,0,1
941350,0,0,1
941390,0,0,1
941410,0,0,1
941480,0,0,1
941540,1,1,1
941580,0,0,1
941600,0,1,1
941620,0,0,1
